Date,Datasource,Campaign,Clicks,Impressions
02.01.2019,Google Analytics,New General Campaign - CAN - Desktop,10,312
02.01.2019,Google Analytics,New General Campaign - CAN - Mobile,36,1021
02.01.2019,Google Analytics,New General Campaign - CH - Desktop,8,146
02.01.2019,Google Analytics,New General Campaign - CH - Mobile,4,93
02.01.2019,Google Analytics,New General Campaign - CRO - Desktop,5,178
02.01.2019,Google Analytics,New General Campaign - CRO - Mobile,6,173
02.01.2019,Google Analytics,New General Campaign - CZE - Desktop,3,221
02.01.2019,Google Analytics,New General Campaign - CZE - Mobile,5,176
02.01.2019,Google Analytics,New General Campaign - DEN - Desktop,1,192
02.01.2019,Google Analytics,New General Campaign - DEN - Mobile,4,131
02.01.2019,Google Analytics,New General Campaign - ESP - Desktop,7,803
02.01.2019,Google Analytics,New General Campaign - ESP - Mobile,2,140
02.01.2019,Google Analytics,New General Campaign - Europe - Desktop,45,1358
02.01.2019,Google Analytics,New General Campaign - Europe - Mobile,40,741
02.01.2019,Google Analytics,New General Campaign - FIN - Desktop,2,169
02.01.2019,Google Analytics,New General Campaign - FIN - Mobile,1,57
02.01.2019,Google Analytics,New General Campaign - FRA - Desktop,12,518
02.01.2019,Google Analytics,New General Campaign - FRA - Mobile,10,177
02.01.2019,Google Analytics,New General Campaign - GER - Desktop,29,1695
02.01.2019,Google Analytics,New General Campaign - GER - Mobile,60,1702
02.01.2019,Google Analytics,New General Campaign - GRE - Desktop,23,393
02.01.2019,Google Analytics,New General Campaign - GRE - Mobile,4,116
02.01.2019,Google Analytics,New General Campaign - HKG - Desktop,1,109
02.01.2019,Google Analytics,New General Campaign - HKG - Mobile,6,109
02.01.2019,Google Analytics,New General Campaign - HUN - Desktop,5,303
02.01.2019,Google Analytics,New General Campaign - HUN - Mobile,7,218
02.01.2019,Google Analytics,New General Campaign - IND - Desktop,97,2446
02.01.2019,Google Analytics,New General Campaign - IND - Mobile,344,3505
02.01.2019,Google Analytics,New General Campaign - IRE - Desktop,6,147
02.01.2019,Google Analytics,New General Campaign - IRE - Mobile,13,209
02.01.2019,Google Analytics,New General Campaign - ISR - Desktop,4,166
02.01.2019,Google Analytics,New General Campaign - ISR - Mobile,6,116
02.01.2019,Google Analytics,New General Campaign - ITA - Desktop,30,839
02.01.2019,Google Analytics,New General Campaign - ITA - Mobile,62,1242
02.01.2019,Google Analytics,New General Campaign - JPN - Desktop,2,47
02.01.2019,Google Analytics,New General Campaign - Latin - Desktop,22,1463
02.01.2019,Google Analytics,New General Campaign - Latin - Mobile,34,861
02.01.2019,Google Analytics,New General Campaign - MAL - Desktop,17,399
02.01.2019,Google Analytics,New General Campaign - MAL - Mobile,26,643
02.01.2019,Google Analytics,New General Campaign - NEL - Desktop,4,247
02.01.2019,Google Analytics,New General Campaign - NEL - Mobile,4,87
02.01.2019,Google Analytics,New General Campaign - NOR - Desktop,9,398
02.01.2019,Google Analytics,New General Campaign - NOR - Mobile,2,118
02.01.2019,Google Analytics,New General Campaign - NZE - Desktop,1,34
02.01.2019,Google Analytics,New General Campaign - NZE - Mobile,2,32
02.01.2019,Google Analytics,New General Campaign - OMA - Desktop,3,49
02.01.2019,Google Analytics,New General Campaign - OMA - Mobile,7,51
02.01.2019,Google Analytics,New General Campaign - POL - Desktop,5,1103
02.01.2019,Google Analytics,New General Campaign - POL - Mobile,7,359
02.01.2019,Google Analytics,New General Campaign - POR - Desktop,5,205
02.01.2019,Google Analytics,New General Campaign - POR - Mobile,8,1499
02.01.2019,Google Analytics,New General Campaign - Rest - Desktop,80,1684
02.01.2019,Google Analytics,New General Campaign - Rest - Mobile,126,1696
02.01.2019,Google Analytics,New General Campaign - ROM - Desktop,26,666
02.01.2019,Google Analytics,New General Campaign - ROM - Mobile,27,482
02.01.2019,Google Analytics,New General Campaign - RUS - Desktop,5,246
02.01.2019,Google Analytics,New General Campaign - RUS - Mobile,11,166
02.01.2019,Google Analytics,New General Campaign - SAU - Desktop,19,341
02.01.2019,Google Analytics,New General Campaign - SAU - Mobile,25,344
02.01.2019,Google Analytics,New General Campaign - SKO - Desktop,4,98
02.01.2019,Google Analytics,New General Campaign - SKO - Mobile,1,1
02.01.2019,Google Analytics,New General Campaign - SLO - Desktop,2,203
02.01.2019,Google Analytics,New General Campaign - SLO - Mobile,3,73
02.01.2019,Google Analytics,New General Campaign - SWE - Desktop,4,178
02.01.2019,Google Analytics,New General Campaign - SWE - Mobile,7,153
02.01.2019,Google Analytics,New General Campaign - TAW - Desktop,12,363
02.01.2019,Google Analytics,New General Campaign - TAW - Mobile,3,46
02.01.2019,Google Analytics,New General Campaign - UAE - Desktop,13,366
02.01.2019,Google Analytics,New General Campaign - UAE - Mobile,20,256
02.01.2019,Google Analytics,New General Campaign - UK - Desktop,27,1600
02.01.2019,Google Analytics,New General Campaign - UK - Mobile,38,1012
02.01.2019,Google Analytics,New General Campaign - USA - Desktop,41,1474
02.01.2019,Google Analytics,New General Campaign - USA - Mobile,56,1197
02.01.2019,Mailchimp,New Years Offer 2019 | Open Cart #5,1202,
02.01.2019,Mailchimp,New Years Offer 2019 | Open Cart #5 - RH Buyers,6,
03.01.2019,Facebook Ads,60 Second 29122018,3948,137625
03.01.2019,Facebook Ads,Like Ads,266,1614
03.01.2019,Facebook Ads,Offer Campaigns - Conversions,10069,753078
03.01.2019,Google Adwords,B2B - Leads,10,425
03.01.2019,Google Adwords,GDN Prospecting - App - Prio 1 Offer,17,14068
03.01.2019,Google Adwords,GDN Prospecting - App - Prio 2 Offer,28,17654
03.01.2019,Google Adwords,GDN Prospecting - Desktop - India Offer,99,67821
03.01.2019,Google Adwords,GDN Prospecting - Desktop - Prio 1 Offer,55,22388
03.01.2019,Google Adwords,GDN Prospecting - Desktop - Prio 2 Offer,54,25836
03.01.2019,Google Adwords,GDN Prospecting - Desktop - Prio 3 Offer,144,81251
03.01.2019,Google Adwords,GDN Prospecting - Desktop - Prio 4 Offer,163,88854
03.01.2019,Google Adwords,GDN Prospecting - Interstitials - Prio 1 Offer,17,17830
03.01.2019,Google Adwords,GDN Prospecting - Interstitials - Prio 2 Offer,64,18465
03.01.2019,Google Adwords,GDN Prospecting - Mobile - Prio 1 Offer,38,19716
03.01.2019,Google Adwords,GDN Prospecting - Mobile - Prio 2 Offer,257,19334
03.01.2019,Google Adwords,GDN Prospecting - Mobile - Prio 3 Offer,124,23427
03.01.2019,Google Adwords,GDN Prospecting - Mobile - Prio 4 Offer,297,19831
03.01.2019,Google Adwords,GDN RMKT - App - Prio 1 Offer,4,1141
03.01.2019,Google Adwords,GDN RMKT - App - Prio 2 Offer,29,2464
03.01.2019,Google Adwords,GDN RMKT - Desktop - Prio 3 Offer,18,19459
03.01.2019,Google Adwords,GDN RMKT - Desktop - Prio 4 Offer,6,1185
03.01.2019,Google Adwords,GDN RMKT - Interstitials - Prio 1 Offer,5,424
03.01.2019,Google Adwords,GDN RMKT - Interstitials - Prio 2 Offer,17,2482
03.01.2019,Google Adwords,GDN RMKT - Mobile - Prio 1 Offer,6,690
03.01.2019,Google Adwords,GDN RMKT - Mobile - Prio 2 Offer,13,2450
03.01.2019,Google Adwords,GDN RMKT - Mobile - Prio 3 Offer,24,2454
03.01.2019,Google Adwords,GDN RMKT - Mobile - Prio 4 Offer,96,4648
03.01.2019,Google Adwords,New General Campaign - Africa - Desktop,15,318
03.01.2019,Google Adwords,New General Campaign - Africa - Mobile,37,944
03.01.2019,Google Adwords,New General Campaign - Arab - Desktop,1,94
03.01.2019,Google Adwords,New General Campaign - Arab - Mobile,6,69
03.01.2019,Google Adwords,New General Campaign - Asia - Desktop,12,241
03.01.2019,Google Adwords,New General Campaign - Asia - Mobile,8,136
03.01.2019,Google Adwords,New General Campaign - AUS - Desktop,18,970
03.01.2019,Google Adwords,New General Campaign - AUS - Mobile,25,559
03.01.2019,Google Adwords,New General Campaign - AUT - Desktop,26,600
03.01.2019,Google Adwords,New General Campaign - AUT - Mobile,18,487
03.01.2019,Google Adwords,New General Campaign - BEL - Desktop,5,191
03.01.2019,Google Adwords,New General Campaign - BEL - Mobile,2,68
03.01.2019,Google Adwords,New General Campaign - BUL - Desktop,9,218
03.01.2019,Google Adwords,New General Campaign - BUL - Mobile,18,239
03.01.2019,Google Adwords,New General Campaign - CAN - Desktop,12,430
03.01.2019,Google Adwords,New General Campaign - CAN - Mobile,31,898
03.01.2019,Google Adwords,New General Campaign - CH - Desktop,8,259
03.01.2019,Google Adwords,New General Campaign - CH - Mobile,2,101
03.01.2019,Google Adwords,New General Campaign - CRO - Desktop,4,172
03.01.2019,Google Adwords,New General Campaign - CRO - Mobile,9,223
03.01.2019,Google Adwords,New General Campaign - CZE - Desktop,7,304
03.01.2019,Google Adwords,New General Campaign - CZE - Mobile,3,217
03.01.2019,Google Adwords,New General Campaign - DEN - Desktop,1,184
03.01.2019,Google Adwords,New General Campaign - DEN - Mobile,2,97
03.01.2019,Google Adwords,New General Campaign - ESP - Desktop,15,882
03.01.2019,Google Adwords,New General Campaign - ESP - Mobile,11,212
03.01.2019,Google Adwords,New General Campaign - Europe - Desktop,52,1464
03.01.2019,Google Adwords,New General Campaign - Europe - Mobile,38,763
03.01.2019,Google Adwords,New General Campaign - FIN - Desktop,5,73
03.01.2019,Google Adwords,New General Campaign - FIN - Mobile,3,50
03.01.2019,Google Adwords,New General Campaign - FRA - Desktop,14,710
03.01.2019,Google Adwords,New General Campaign - FRA - Mobile,8,186
03.01.2019,Google Adwords,New General Campaign - GER - Desktop,36,1794
03.01.2019,Google Adwords,New General Campaign - GER - Mobile,59,1893
03.01.2019,Google Adwords,New General Campaign - GRE - Desktop,13,407
03.01.2019,Google Adwords,New General Campaign - GRE - Mobile,8,148
03.01.2019,Google Adwords,New General Campaign - HKG - Desktop,2,133
03.01.2019,Google Adwords,New General Campaign - HKG - Mobile,4,45
03.01.2019,Google Adwords,New General Campaign - HUN - Desktop,5,223
03.01.2019,Google Adwords,New General Campaign - HUN - Mobile,6,170
03.01.2019,Google Adwords,New General Campaign - IND - Desktop,92,2583
03.01.2019,Google Adwords,New General Campaign - IND - Mobile,390,3922
03.01.2019,Google Adwords,New General Campaign - IRE - Desktop,5,150
03.01.2019,Google Adwords,New General Campaign - IRE - Mobile,7,201
03.01.2019,Google Adwords,New General Campaign - ISR - Desktop,11,160
03.01.2019,Google Adwords,New General Campaign - ISR - Mobile,11,116
03.01.2019,Google Adwords,New General Campaign - ITA - Desktop,29,733
03.01.2019,Google Adwords,New General Campaign - ITA - Mobile,50,1051
03.01.2019,Google Adwords,New General Campaign - Latin - Desktop,15,1392
03.01.2019,Google Adwords,New General Campaign - Latin - Mobile,33,855
03.01.2019,Google Adwords,New General Campaign - MAL - Desktop,9,432
03.01.2019,Google Adwords,New General Campaign - MAL - Mobile,47,771
03.01.2019,Google Adwords,New General Campaign - NEL - Desktop,6,192
03.01.2019,Google Adwords,New General Campaign - NEL - Mobile,5,50
03.01.2019,Google Adwords,New General Campaign - NOR - Desktop,5,235
03.01.2019,Google Adwords,New General Campaign - NOR - Mobile,3,156
03.01.2019,Google Adwords,New General Campaign - NZE - Desktop,3,55
03.01.2019,Google Adwords,New General Campaign - NZE - Mobile,1,35
03.01.2019,Google Adwords,New General Campaign - OMA - Desktop,5,50
03.01.2019,Google Adwords,New General Campaign - OMA - Mobile,3,54
03.01.2019,Google Adwords,New General Campaign - POL - Desktop,14,858
03.01.2019,Google Adwords,New General Campaign - POL - Mobile,11,331
03.01.2019,Google Adwords,New General Campaign - POR - Desktop,5,166
03.01.2019,Google Adwords,New General Campaign - POR - Mobile,7,1088
03.01.2019,Google Adwords,New General Campaign - Rest - Desktop,94,1916
03.01.2019,Google Adwords,New General Campaign - Rest - Mobile,104,1507
03.01.2019,Google Adwords,New General Campaign - ROM - Desktop,14,738
03.01.2019,Google Adwords,New General Campaign - ROM - Mobile,19,498
03.01.2019,Google Adwords,New General Campaign - RUS - Desktop,8,304
03.01.2019,Google Adwords,New General Campaign - RUS - Mobile,7,147
03.01.2019,Google Adwords,New General Campaign - SAU - Desktop,21,374
03.01.2019,Google Adwords,New General Campaign - SAU - Mobile,34,359
03.01.2019,Google Adwords,New General Campaign - SKO - Desktop,4,143
03.01.2019,Google Adwords,New General Campaign - SLO - Desktop,5,253
03.01.2019,Google Adwords,New General Campaign - SLO - Mobile,4,117
03.01.2019,Google Adwords,New General Campaign - SWE - Desktop,5,202
03.01.2019,Google Adwords,New General Campaign - SWE - Mobile,7,156
03.01.2019,Google Adwords,New General Campaign - TAW - Desktop,10,437
03.01.2019,Google Adwords,New General Campaign - TAW - Mobile,3,163
03.01.2019,Google Adwords,New General Campaign - UAE - Desktop,12,322
03.01.2019,Google Adwords,New General Campaign - UAE - Mobile,23,262
03.01.2019,Google Adwords,New General Campaign - UK - Desktop,44,2070
03.01.2019,Google Adwords,New General Campaign - UK - Mobile,32,846
03.01.2019,Google Adwords,New General Campaign - USA - Desktop,48,1797
03.01.2019,Google Adwords,New General Campaign - USA - Mobile,67,1484
03.01.2019,Google Adwords,YouTube TrueView Mobile - Prio 1 - Offer,3,539
03.01.2019,Google Analytics,B2B - Leads,10,425
03.01.2019,Google Analytics,GDN Prospecting - App - Prio 1 Offer,17,14068
03.01.2019,Google Analytics,GDN Prospecting - App - Prio 2 Offer,28,17654
03.01.2019,Google Analytics,GDN Prospecting - Desktop - India Offer,99,67821
03.01.2019,Google Analytics,GDN Prospecting - Desktop - Prio 1 Offer,55,22388
03.01.2019,Google Analytics,GDN Prospecting - Desktop - Prio 2 Offer,54,25836
03.01.2019,Google Analytics,GDN Prospecting - Desktop - Prio 3 Offer,144,81251
03.01.2019,Google Analytics,GDN Prospecting - Desktop - Prio 4 Offer,163,88854
03.01.2019,Google Analytics,GDN Prospecting - Interstitials - Prio 1 Offer,17,17830
03.01.2019,Google Analytics,GDN Prospecting - Interstitials - Prio 2 Offer,64,18465
03.01.2019,Google Analytics,GDN Prospecting - Mobile - Prio 1 Offer,38,19716
03.01.2019,Google Analytics,GDN Prospecting - Mobile - Prio 2 Offer,257,19334
03.01.2019,Google Analytics,GDN Prospecting - Mobile - Prio 3 Offer,124,23427
03.01.2019,Google Analytics,GDN Prospecting - Mobile - Prio 4 Offer,297,19831
03.01.2019,Google Analytics,GDN RMKT - App - Prio 1 Offer,4,1141
03.01.2019,Google Analytics,GDN RMKT - App - Prio 2 Offer,29,2464
03.01.2019,Google Analytics,GDN RMKT - Desktop - Prio 3 Offer,18,19459
03.01.2019,Google Analytics,GDN RMKT - Desktop - Prio 4 Offer,6,1185
03.01.2019,Google Analytics,GDN RMKT - Interstitials - Prio 1 Offer,5,424
03.01.2019,Google Analytics,GDN RMKT - Interstitials - Prio 2 Offer,17,2482
03.01.2019,Google Analytics,GDN RMKT - Mobile - Prio 1 Offer,6,690
03.01.2019,Google Analytics,GDN RMKT - Mobile - Prio 2 Offer,13,2450
03.01.2019,Google Analytics,GDN RMKT - Mobile - Prio 3 Offer,24,2454
03.01.2019,Google Analytics,GDN RMKT - Mobile - Prio 4 Offer,96,4648
03.01.2019,Google Analytics,New General Campaign - Africa - Desktop,15,318
03.01.2019,Google Analytics,New General Campaign - Africa - Mobile,37,944
03.01.2019,Google Analytics,New General Campaign - Arab - Desktop,1,94
03.01.2019,Google Analytics,New General Campaign - Arab - Mobile,6,69
03.01.2019,Google Analytics,New General Campaign - Asia - Desktop,12,241
03.01.2019,Google Analytics,New General Campaign - Asia - Mobile,8,136
03.01.2019,Google Analytics,New General Campaign - AUS - Desktop,18,970
03.01.2019,Google Analytics,New General Campaign - AUS - Mobile,25,559
03.01.2019,Google Analytics,New General Campaign - AUT - Desktop,26,600
03.01.2019,Google Analytics,New General Campaign - AUT - Mobile,18,487
03.01.2019,Google Analytics,New General Campaign - BEL - Desktop,5,191
03.01.2019,Google Analytics,New General Campaign - BEL - Mobile,2,68
03.01.2019,Google Analytics,New General Campaign - BUL - Desktop,9,218
03.01.2019,Google Analytics,New General Campaign - BUL - Mobile,18,239
03.01.2019,Google Analytics,New General Campaign - CAN - Desktop,12,430
03.01.2019,Google Analytics,New General Campaign - CAN - Mobile,31,898
03.01.2019,Google Analytics,New General Campaign - CH - Desktop,8,259
03.01.2019,Google Analytics,New General Campaign - CH - Mobile,2,101
03.01.2019,Google Analytics,New General Campaign - CRO - Desktop,4,172
03.01.2019,Google Analytics,New General Campaign - CRO - Mobile,9,223
03.01.2019,Google Analytics,New General Campaign - CZE - Desktop,7,304
03.01.2019,Google Analytics,New General Campaign - CZE - Mobile,3,217
03.01.2019,Google Analytics,New General Campaign - DEN - Desktop,1,184
03.01.2019,Google Analytics,New General Campaign - DEN - Mobile,2,97
03.01.2019,Google Analytics,New General Campaign - ESP - Desktop,15,882
03.01.2019,Google Analytics,New General Campaign - ESP - Mobile,11,212
03.01.2019,Google Analytics,New General Campaign - Europe - Desktop,52,1464
03.01.2019,Google Analytics,New General Campaign - Europe - Mobile,38,763
03.01.2019,Google Analytics,New General Campaign - FIN - Desktop,5,73
03.01.2019,Google Analytics,New General Campaign - FIN - Mobile,3,50
03.01.2019,Google Analytics,New General Campaign - FRA - Desktop,14,710
03.01.2019,Google Analytics,New General Campaign - FRA - Mobile,8,186
03.01.2019,Google Analytics,New General Campaign - GER - Desktop,36,1794
03.01.2019,Google Analytics,New General Campaign - GER - Mobile,59,1893
03.01.2019,Google Analytics,New General Campaign - GRE - Desktop,13,407
03.01.2019,Google Analytics,New General Campaign - GRE - Mobile,8,148
03.01.2019,Google Analytics,New General Campaign - HKG - Desktop,2,133
03.01.2019,Google Analytics,New General Campaign - HKG - Mobile,4,45
03.01.2019,Google Analytics,New General Campaign - HUN - Desktop,5,223
03.01.2019,Google Analytics,New General Campaign - HUN - Mobile,6,170
03.01.2019,Google Analytics,New General Campaign - IND - Desktop,92,2583
03.01.2019,Google Analytics,New General Campaign - IND - Mobile,390,3922
